ID,smiles,CREATION_DATE,Series,CAN_SMILES
H3D-005137,C[C@@H](Nc1cc(c(c2nc3ccccc3n12)C#N)C(F)(F)F)c1ccc(cc1)F,2018/04/27,"Pyrido[1,2-a]benzimidazole",C[C@@H](Nc1cc(C(F)(F)F)c(C#N)c2nc3ccccc3n12)c1ccc(F)cc1
H3D-005094,C[C@H]1CN2[C@@H]([C@@H](C)O1)C1(Cc3cc4c(noc4c(c32)F)[C@H](O)CO)C(=O)NC(=O)NC1=O,2018/04/27,Spiropyrimidinetriones,C[C@H]1CN2c3c(cc4c([C@H](O)CO)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]2[C@@H](C)O1
H3D-005389,CC(C)(Nc1cc(c(c2nc3cc(c(cc3n12)F)F)C#N)C(F)(F)F)c1ccc(cc1)F,2018/05/02,"Pyrido[1,2-a]benzimidazole",CC(C)(Nc1cc(C(F)(F)F)c(C#N)c2nc3cc(F)c(F)cc3n12)c1ccc(F)cc1
H3D-005390,CC(Nc1cc(c(c2nc3ccccc3n12)C#N)C(F)(F)F)c1ccc(cc1)Cl,2018/05/02,"Pyrido[1,2-a]benzimidazole",CC(Nc1cc(C(F)(F)F)c(C#N)c2nc3ccccc3n12)c1ccc(Cl)cc1
H3D-005391,CC(Nc1cc(c(c2nc3cc(c(cc3n12)F)F)C#N)C(F)(F)F)c1ccccc1Cl,2018/05/02,"Pyrido[1,2-a]benzimidazole",CC(Nc1cc(C(F)(F)F)c(C#N)c2nc3cc(F)c(F)cc3n12)c1ccccc1Cl
H3D-005392,C[C@H](Nc1cc(c(c2nc3cc(c(cc3n12)F)F)C#N)C(F)(F)F)c1ccccc1Cl |r|,2018/05/02,"Pyrido[1,2-a]benzimidazole",C[C@H](Nc1cc(C(F)(F)F)c(C#N)c2nc3cc(F)c(F)cc3n12)c1ccccc1Cl
H3D-005394,FC(F)(F)c1cc(n2c3ccccc3nc2c1C#N)N1CCN(CC1)Cc1ccc(cc1)C#N,2018/05/02,"Pyrido[1,2-a]benzimidazole",N#Cc1ccc(CN2CCN(c3cc(C(F)(F)F)c(C#N)c4nc5ccccc5n34)CC2)cc1
H3D-005400,Fc1ccc(cc1)CN1CCN(CC1)c1cc(c(c2nc3cc(c(cc3n12)F)F)C#N)C(F)(F)F,2018/05/02,"Pyrido[1,2-a]benzimidazole",N#Cc1c(C(F)(F)F)cc(N2CCN(Cc3ccc(F)cc3)CC2)n2c1nc1cc(F)c(F)cc12
H3D-005396,CN1C=C(C=CC1=O)c1cc2nccc(c2o1)-c1ccnc(c1)C(=O)N1CC(O)C1,2018/05/02,Azabenzofuran,Cn1cc(-c2cc3nccc(-c4ccnc(C(=O)N5CC(O)C5)c4)c3o2)ccc1=O
H3D-005397,COC[C@H](Cc1ccccc1)NC(=O)c1cc2ccc(cc2[nH]1)C(F)(F)F |r|,2018/05/02,Indolecarboxamides,COC[C@H](Cc1ccccc1)NC(=O)c1cc2ccc(C(F)(F)F)cc2[nH]1
H3D-005388,CCC(Nc1cc(c(c2nc3cc(c(cc3n12)F)F)C#N)C(F)(F)F)c1ccccc1,2018/05/02,"Pyrido[1,2-a]benzimidazole",CCC(Nc1cc(C(F)(F)F)c(C#N)c2nc3cc(F)c(F)cc3n12)c1ccccc1
H3D-005399,Fc1cc2nc3c(c(cc(n3c2cc1F)N1CCN(CC1)C1CCCCC1)C(F)(F)F)C#N,2018/05/02,"Pyrido[1,2-a]benzimidazole",N#Cc1c(C(F)(F)F)cc(N2CCN(C3CCCCC3)CC2)n2c1nc1cc(F)c(F)cc12
H3D-005398,Fc1ccc(cc1)CN1CCN(CC1)c1cc(c(c2nc3cc(cc(c3n12)Cl)Cl)C#N)C(F)(F)F,2018/05/02,"Pyrido[1,2-a]benzimidazole",N#Cc1c(C(F)(F)F)cc(N2CCN(Cc3ccc(F)cc3)CC2)n2c1nc1cc(Cl)cc(Cl)c12
H3D-005395,FC(F)(F)c1cc(n2c(nc3cc(cc(c32)Cl)Cl)c1C#N)N1CCN(CC1)C1CCCCC1,2018/05/02,"Pyrido[1,2-a]benzimidazole",N#Cc1c(C(F)(F)F)cc(N2CCN(C3CCCCC3)CC2)n2c1nc1cc(Cl)cc(Cl)c12
H3D-005387,CC(C)(Nc1cc(c(c2nc3cc(c(cc3n12)F)F)C#N)C(F)(F)F)c1ccccc1,2018/05/02,"Pyrido[1,2-a]benzimidazole",CC(C)(Nc1cc(C(F)(F)F)c(C#N)c2nc3cc(F)c(F)cc3n12)c1ccccc1
H3D-005393,C[C@@H](Nc1cc(c(c2nc3cc(c(cc3n12)F)F)C#N)C(F)(F)F)c1ccccc1Cl |r|,2018/05/02,"Pyrido[1,2-a]benzimidazole",C[C@@H](Nc1cc(C(F)(F)F)c(C#N)c2nc3cc(F)c(F)cc3n12)c1ccccc1Cl
H3D-005384,Cc1noc(n1)-c1ccc(cc1)CCN1CCC(CC1)Nc1nc2ccccc2[nH]1,2018/05/02,Astemizole,Cc1noc(-c2ccc(CCN3CCC(Nc4nc5ccccc5[nH]4)CC3)cc2)n1
H3D-005386,Cc1noc(n1)-c1ccc(cc1)CCN1CC[C@@H](C1)Nc1nc2ccccc2n1Cc1ccc(cc1)C#N |r|,2018/05/02,Astemizole,Cc1noc(-c2ccc(CCN3CC[C@H](Nc4nc5ccccc5n4Cc4ccc(C#N)cc4)C3)cc2)n1
H3D-005385,Cc1noc(n1)-c1ccc(cc1)CCN1CC[C@H](C1)Nc1nc2ccccc2n1Cc1ccc(cc1)C#N |r|,2018/05/02,Astemizole,Cc1noc(-c2ccc(CCN3CC[C@@H](Nc4nc5ccccc5n4Cc4ccc(C#N)cc4)C3)cc2)n1
H3D-005401,Cc1cc2nc(cc(c2c(c1-c1ccncc1)C)-n1nccc1C)C(=O)NCCO,2018/05/04,Quinolines,Cc1cc2nc(C(=O)NCCO)cc(-n3nccc3C)c2c(C)c1-c1ccncc1
H3D-005402,CS(=O)(=O)NC(=O)[C@@H](NC(=O)c1cc2ccc(cc2[nH]1)C(F)(F)F)C1CCCCC1 |r|,2018/05/07,Indolecarboxamides,CS(=O)(=O)NC(=O)[C@@H](NC(=O)c1cc2ccc(C(F)(F)F)cc2[nH]1)C1CCCCC1
H3D-005403,CN(C)/C=C/1\C(=O)N(N=C1C1CC1)c1ccc(cc1)Cl,2018/05/07,Hydroxypyrazoles,CN(C)/C=C1\C(=O)N(c2ccc(Cl)cc2)N=C1C1CC1
H3D-005404,COc1cc2cc([nH]c2cc1Cl)C(=O)N[C@@H](C)c1ccccc1 |r|,2018/05/08,Indolecarboxamides,COc1cc2cc(C(=O)N[C@@H](C)c3ccccc3)[nH]c2cc1Cl
H3D-005405,CCC1O[B](O)c2cnc(cc21)OCc1cccc(c1)F,2018/05/09,ClpP1P2,CCC1OB(O)c2cnc(OCc3cccc(F)c3)cc21
H3D-005408,OC(=O)[C@H](NC(=O)c1cc2ccc(cc2[nH]1)C(F)(F)F)c1ccccc1 |r|,2018/05/14,Indolecarboxamides,O=C(N[C@@H](C(=O)O)c1ccccc1)c1cc2ccc(C(F)(F)F)cc2[nH]1
H3D-005409,CN1CCN(CC1)CC1CCN(CC1)c1nccc2[nH]c(nc12)-c1cc(cc(c1)Cl)F,2018/05/14,SFK53,CN1CCN(CC2CCN(c3nccc4[nH]c(-c5cc(F)cc(Cl)c5)nc34)CC2)CC1
H3D-005410,CN1CCC(CC1)OCC[C@H](NC(=O)c1cc2ccc(cc2[nH]1)C(F)(F)F)c1ccccc1 |r|,2018/05/14,Indolecarboxamides,CN1CCC(OCC[C@H](NC(=O)c2cc3ccc(C(F)(F)F)cc3[nH]2)c2ccccc2)CC1
H3D-005406,CN1CCC(CC1)OC[C@@H](NC(=O)c1cc2ccc(cc2[nH]1)C(F)(F)F)c1ccccc1 |r|,2018/05/14,Indolecarboxamides,CN1CCC(OC[C@@H](NC(=O)c2cc3ccc(C(F)(F)F)cc3[nH]2)c2ccccc2)CC1
H3D-005407,COC(=O)[C@H](NC(=O)c1cc2ccc(cc2[nH]1)C(F)(F)F)c1ccccc1 |r|,2018/05/14,Indolecarboxamides,COC(=O)[C@H](NC(=O)c1cc2ccc(C(F)(F)F)cc2[nH]1)c1ccccc1
H3D-005413,Oc1ccc(cc1CN1CCN(CC1)c1cc(c(c2nc3ccccc3n12)C#N)C(F)(F)F)Cl,2018/05/15,"Pyrido[1,2-a]benzimidazole",N#Cc1c(C(F)(F)F)cc(N2CCN(Cc3cc(Cl)ccc3O)CC2)n2c1nc1ccccc12
H3D-005200,C1CCc2c(c3ccccc3c3ccccc23)C1,2018/05/15,undefined,c1ccc2c(c1)c1c(c3ccccc32)CCCC1
H3D-005411,COC(=O)c1ccc(cc1)CN1CCN(CC1)c1cc(c(c2nc3ccccc3n12)C#N)C(F)(F)F,2018/05/15,"Pyrido[1,2-a]benzimidazole",COC(=O)c1ccc(CN2CCN(c3cc(C(F)(F)F)c(C#N)c4nc5ccccc5n34)CC2)cc1
H3D-005414,COc1ccc(c(c1)CN1CCN(CC1)c1cc(c(c2nc3ccccc3n12)C#N)C(F)(F)F)O,2018/05/15,"Pyrido[1,2-a]benzimidazole",COc1ccc(O)c(CN2CCN(c3cc(C(F)(F)F)c(C#N)c4nc5ccccc5n34)CC2)c1
H3D-005412,CS(=O)(=O)c1ccc(cc1)CN1CCN(CC1)c1cc(c(c2nc3ccccc3n12)C#N)C(F)(F)F,2018/05/15,"Pyrido[1,2-a]benzimidazole",CS(=O)(=O)c1ccc(CN2CCN(c3cc(C(F)(F)F)c(C#N)c4nc5ccccc5n34)CC2)cc1
H3D-005416,CC(=O)C1=C(NN(C1=O)c1ccc(cc1)Cl)C1CCOCC1,2018/05/16,undefined,CC(=O)c1c(C2CCOCC2)[nH]n(-c2ccc(Cl)cc2)c1=O
H3D-005417,Cc1cc2nc(cc(c2c(c1-c1ccc(cc1)CNCCO)C)-n1nccc1C)C(=O)NCCO,2018/05/17,Quinolines,Cc1cc2nc(C(=O)NCCO)cc(-n3nccc3C)c2c(C)c1-c1ccc(CNCCO)cc1
H3D-005418,C[C@H](NC(=O)c1cc2cccc(c2[nH]1)C(F)(F)F)c1ccccc1 |r|,2018/05/18,Indolecarboxamides,C[C@H](NC(=O)c1cc2cccc(C(F)(F)F)c2[nH]1)c1ccccc1
H3D-005419,CC[C@H](NC(=O)c1cc2c(cccc2[nH]1)F)c1ccccc1 |r|,2018/05/18,Indolecarboxamides,CC[C@H](NC(=O)c1cc2c(F)cccc2[nH]1)c1ccccc1
H3D-005420,FC(F)(F)c1ccc2cc([nH]c2c1)C(=O)NC1CCC2(CCCCC2)CC1,2018/05/18,Indolecarboxamides,O=C(NC1CCC2(CCCCC2)CC1)c1cc2ccc(C(F)(F)F)cc2[nH]1
H3D-005425,Fc1ccc(cc1)CNC(=O)C1=C(NN(C1=O)c1ccc(cc1)Cl)C1CC1,2018/05/21,Hydroxypyrazoles,O=C(NCc1ccc(F)cc1)c1c(C2CC2)[nH]n(-c2ccc(Cl)cc2)c1=O
H3D-005428,OC(=O)[C@H](NC(=O)c1cc2ccc(cc2[nH]1)C(F)(F)F)C1CCCCC1 |r|,2018/05/21,Indolecarboxamides,O=C(N[C@@H](C(=O)O)C1CCCCC1)c1cc2ccc(C(F)(F)F)cc2[nH]1
H3D-005430,Cc1cc2nc(cc(c2c(c1C1=CCOCC1)C)-n1nccc1C)C(=O)NCC(F)F,2018/05/21,Quinolines,Cc1cc2nc(C(=O)NCC(F)F)cc(-n3nccc3C)c2c(C)c1C1=CCOCC1
H3D-005429,Cc1cc2nc(cc(c2c(c1C1=CCOCC1)C)-n1nccc1C)C(=O)NCCF,2018/05/21,Quinolines,Cc1cc2nc(C(=O)NCCF)cc(-n3nccc3C)c2c(C)c1C1=CCOCC1
H3D-005423,CN(C)C(=O)C1=C(NN(C1=O)c1ccc(cc1)Cl)C1CC1,2018/05/21,Hydroxypyrazoles,CN(C)C(=O)c1c(C2CC2)[nH]n(-c2ccc(Cl)cc2)c1=O
H3D-005427,OC[C@H](NC(=O)c1cc2ccc(cc2[nH]1)C(F)(F)F)c1ccccc1 |r|,2018/05/21,Indolecarboxamides,O=C(N[C@@H](CO)c1ccccc1)c1cc2ccc(C(F)(F)F)cc2[nH]1
H3D-005426,COC(=O)[C@H](NC(=O)c1cc2ccc(cc2[nH]1)C(F)(F)F)C1CCCCC1 |r|,2018/05/21,Indolecarboxamides,COC(=O)[C@H](NC(=O)c1cc2ccc(C(F)(F)F)cc2[nH]1)C1CCCCC1
H3D-005422,Cc1cc(ccc1Nc1ccncc1)C(=O)Nc1ccc(cc1)Nc1ccncc1,2018/05/21,PA,Cc1cc(C(=O)Nc2ccc(Nc3ccncc3)cc2)ccc1Nc1ccncc1
H3D-005424,CC(=O)C1=C(NN(C1=O)c1ccc(cc1)Cl)C1CCCCC1,2018/05/21,Hydroxypyrazoles,CC(=O)c1c(C2CCCCC2)[nH]n(-c2ccc(Cl)cc2)c1=O
H3D-005431,CN1C=CC(=CC1=O)c1c(cc2nc(cc(c2c1C)-c1ccccc1F)C(=O)NCCO)C,2018/05/21,Quinolines,Cc1cc2nc(C(=O)NCCO)cc(-c3ccccc3F)c2c(C)c1-c1ccn(C)c(=O)c1
H3D-005421,Cc1cc(ccc1C(=O)Nc1ccc(cc1)Nc1ccncc1)Nc1ccncc1,2018/05/21,PA,Cc1cc(Nc2ccncc2)ccc1C(=O)Nc1ccc(Nc2ccncc2)cc1
H3D-005435,CCN(CC)Cc1ccc(cc1O)Nc1nc2ccccc2[nH]1,2018/05/22,Benzimidazole,CCN(CC)Cc1ccc(Nc2nc3ccccc3[nH]2)cc1O
H3D-005447,CCN(CC)Cc1cc(cc(c1O)Nc1nc2ccccc2n1Cc1ccc(cc1)F)C,2018/05/22,Benzimidazole,CCN(CC)Cc1cc(C)cc(Nc2nc3ccccc3n2Cc2ccc(F)cc2)c1O
H3D-005465,CC(NC(=O)/C(=C/1\[C@H](C[C@@]2(C)[C@H]1C[C@@H](O)[C@H]1[C@@]3(C)CC[C@@H](O)[C@@H](C)[C@@H]3CC[C@@]12C)OC(=O)C)CCC=C(C)C)c1ccncc1 |r|,2018/05/22,Fusidic acid,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)NC(C)c1ccncc1
H3D-005466,CC(NC(=O)/C(=C/1\[C@H](C[C@@]2(C)[C@H]1C[C@@H](O)[C@H]1[C@@]3(C)CC[C@@H](O)[C@@H](C)[C@@H]3CC[C@@]12C)OC(=O)C)CCC=C(C)C)c1cccnc1 |r|,2018/05/22,Fusidic acid,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)NC(C)c1cccnc1
H3D-005467,C[C@@H]1[C@H](O)CC[C@@]2(C)[C@H]1CC[C@@]1(C)[C@H]2[C@H](O)C[C@H]2/C(=C(\CCC=C(C)C)C(=O)N[C@H](C(=O)N)c3ccccc3)[C@H](C[C@@]21C)OC(=O)C |r|,2018/05/22,Fusidic acid,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)N[C@H](C(N)=O)c1ccccc1
H3D-005468,COC(=O)[C@@H](NC(=O)/C(=C/1\[C@H](C[C@@]2(C)[C@H]1C[C@@H](O)[C@H]1[C@@]3(C)CC[C@@H](O)[C@@H](C)[C@@H]3CC[C@@]12C)OC(=O)C)CCC=C(C)C)c1ccccc1 |r|,2018/05/22,Fusidic acid,COC(=O)[C@@H](NC(=O)/C(CCC=C(C)C)=C1\[C@@H](OC(C)=O)C[C@@]2(C)[C@H]1C[C@@H](O)[C@H]1[C@@]3(C)CC[C@@H](O)[C@@H](C)[C@@H]3CC[C@@]12C)c1ccccc1
H3D-005444,CCN(CC)Cc1cccc(c1O)Nc1nc2ccccc2n1Cc1ccc(cc1)F,2018/05/22,Benzimidazole,CCN(CC)Cc1cccc(Nc2nc3ccccc3n2Cc2ccc(F)cc2)c1O
H3D-005443,CCN(CC)Cc1ccc(cc1O)Nc1nc2ccccc2n1Cc1ccc(cc1)C(F)(F)F,2018/05/22,Benzimidazole,CCN(CC)Cc1ccc(Nc2nc3ccccc3n2Cc2ccc(C(F)(F)F)cc2)cc1O
H3D-005469,C[C@H](NC(=O)/C(=C/1\[C@H](C[C@@]2(C)[C@H]1C[C@@H](O)[C@H]1[C@@]3(C)CC[C@@H](O)[C@@H](C)[C@@H]3CC[C@@]12C)OC(=O)C)CCC=C(C)C)c1ccc(cc1)F |r|,2018/05/22,Fusidic acid,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)N[C@@H](C)c1ccc(F)cc1
H3D-005442,CCN(CC)Cc1ccc(cc1O)Nc1nc2ccccc2n1Cc1ccc(cc1)C#N,2018/05/22,Benzimidazole,CCN(CC)Cc1ccc(Nc2nc3ccccc3n2Cc2ccc(C#N)cc2)cc1O
H3D-005464,CC(NC(=O)/C(=C/1\[C@H](C[C@@]2(C)[C@H]1C[C@@H](O)[C@H]1[C@@]3(C)CC[C@@H](O)C[C@@H]3CC[C@@]12C)OC(=O)C)CCC=C(C)C)c1cnccn1 |r|,2018/05/22,Fusidic acid,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)C[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)NC(C)c1cnccn1
H3D-005441,CCN(CC)Cc1ccc(cc1O)Nc1nc2ccccc2n1Cc1ccc(cc1)F,2018/05/22,Benzimidazole,CCN(CC)Cc1ccc(Nc2nc3ccccc3n2Cc2ccc(F)cc2)cc1O
H3D-005471,C[C@@H](NC(=O)/C(=C/1\[C@H](C[C@@]2(C)[C@H]1C[C@@H](O)[C@H]1[C@@]3(C)CC[C@@H](O)[C@@H](C)[C@@H]3CC[C@@]12C)OC(=O)C)CCC=C(C)C)c1ccccc1Cl |r|,2018/05/22,Fusidic acid,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)N[C@H](C)c1ccccc1Cl
H3D-005472,C[C@H](NC(=O)/C(=C/1\[C@H](C[C@@]2(C)[C@H]1C[C@@H](O)[C@H]1[C@@]3(C)CC[C@@H](O)[C@@H](C)[C@@H]3CC[C@@]12C)OC(=O)C)CCC=C(C)C)c1ccccc1Cl |r|,2018/05/22,Fusidic acid,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)N[C@@H](C)c1ccccc1Cl
H3D-005473,CC(NC(=O)/C(=C/1\[C@H](C[C@@]2(C)[C@H]1C[C@@H](O)[C@H]1[C@@]3(C)CC[C@@H](O)[C@@H](C)[C@@H]3CC[C@@]12C)OC(=O)C)CCC=C(C)C)c1ccc(c(c1)Cl)Cl |r|,2018/05/22,Fusidic acid,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)NC(C)c1ccc(Cl)c(Cl)c1
H3D-005474,CC(NC(=O)/C(=C/1\[C@H](C[C@@]2(C)[C@H]1C[C@@H](O)[C@H]1[C@@]3(C)CC[C@@H](O)[C@@H](C)[C@@H]3CC[C@@]12C)OC(=O)C)CCC=C(C)C)c1ccc(cc1)C |r|,2018/05/22,Fusidic acid,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)NC(C)c1ccc(C)cc1
H3D-005475,CC(NC(=O)/C(=C/1\[C@H](C[C@@]2(C)[C@H]1C[C@@H](O)[C@H]1[C@@]3(C)CC[C@@H](O)[C@@H](C)[C@@H]3CC[C@@]12C)OC(=O)C)CCC=C(C)C)c1ccc(cc1)F |r|,2018/05/22,Fusidic acid,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)NC(C)c1ccc(F)cc1
H3D-005440,CCN(CC)Cc1cc(ccc1O)Nc1nc2ccccc2n1Cc1ccc(cc1)C(F)(F)F,2018/05/22,Benzimidazole,CCN(CC)Cc1cc(Nc2nc3ccccc3n2Cc2ccc(C(F)(F)F)cc2)ccc1O
H3D-005433,O=C(Nc1ccc(cc1)Nc1ccncc1)C12CC(C1)(C2)Nc1ccncc1,2018/05/22,PA,O=C(Nc1ccc(Nc2ccncc2)cc1)C12CC(Nc3ccncc3)(C1)C2
H3D-005432,O=C(N1CCN(CC1)c1ccncc1)c1ccc(cc1)Nc1ccncc1,2018/05/22,PA,O=C(c1ccc(Nc2ccncc2)cc1)N1CCN(c2ccncc2)CC1
H3D-005445,CCN(CC)Cc1cccc(c1O)Nc1nc2ccccc2n1Cc1ccc(cc1)C#N,2018/05/22,Benzimidazole,CCN(CC)Cc1cccc(Nc2nc3ccccc3n2Cc2ccc(C#N)cc2)c1O
H3D-005470,C[C@@H](NC(=O)/C(=C/1\[C@H](C[C@@]2(C)[C@H]1C[C@@H](O)[C@H]1[C@@]3(C)CC[C@@H](O)[C@@H](C)[C@@H]3CC[C@@]12C)OC(=O)C)CCC=C(C)C)c1ccc(cc1)F |r|,2018/05/22,Fusidic acid,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)N[C@H](C)c1ccc(F)cc1
H3D-005463,C[C@@H](NC(=O)/C(=C/1\[C@H](C[C@@]2(C)[C@H]1C[C@@H](O)[C@H]1[C@@]3(C)CC[C@@H](O)[C@@H](C)[C@@H]3CC[C@@]12C)OC(=O)C)CCC=C(C)C)C1CCCCC1 |r|,2018/05/22,Fusidic acid,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)N[C@H](C)C1CCCCC1
H3D-005448,CCN(CC)Cc1cc(cc(c1O)Nc1nc2ccccc2n1Cc1ccc(cc1)C#N)C,2018/05/22,Benzimidazole,CCN(CC)Cc1cc(C)cc(Nc2nc3ccccc3n2Cc2ccc(C#N)cc2)c1O
H3D-005436,CCN(CC)Cc1cccc(c1O)Nc1nc2ccccc2[nH]1,2018/05/22,Benzimidazole,CCN(CC)Cc1cccc(Nc2nc3ccccc3[nH]2)c1O
H3D-005434,CCN(CC)Cc1cc(ccc1O)Nc1nc2ccccc2[nH]1,2018/05/22,Benzimidazole,CCN(CC)Cc1cc(Nc2nc3ccccc3[nH]2)ccc1O
H3D-005437,CCN(CC)Cc1cc(cc(c1O)Nc1nc2ccccc2[nH]1)C,2018/05/22,Benzimidazole,CCN(CC)Cc1cc(C)cc(Nc2nc3ccccc3[nH]2)c1O
H3D-005438,CCN(CC)Cc1cc(ccc1O)Nc1nc2ccccc2n1Cc1ccc(cc1)F,2018/05/22,Benzimidazole,CCN(CC)Cc1cc(Nc2nc3ccccc3n2Cc2ccc(F)cc2)ccc1O
H3D-005449,CCN(CC)Cc1cc(cc(c1O)Nc1nc2ccccc2n1Cc1ccc(cc1)C(F)(F)F)C,2018/05/22,Benzimidazole,CCN(CC)Cc1cc(C)cc(Nc2nc3ccccc3n2Cc2ccc(C(F)(F)F)cc2)c1O
H3D-005450,CCN(CC)Cc1ccc(c(c1O)Nc1nc2ccccc2[nH]1)C,2018/05/22,Benzimidazole,CCN(CC)Cc1ccc(C)c(Nc2nc3ccccc3[nH]2)c1O
H3D-005451,CCN(CC)Cc1ccc(c(c1O)Nc1nc2ccccc2n1Cc1ccc(cc1)F)C,2018/05/22,Benzimidazole,CCN(CC)Cc1ccc(C)c(Nc2nc3ccccc3n2Cc2ccc(F)cc2)c1O
H3D-005452,CCN(CC)Cc1ccc(c(c1O)Nc1nc2ccccc2n1Cc1ccc(cc1)C#N)C,2018/05/22,Benzimidazole,CCN(CC)Cc1ccc(C)c(Nc2nc3ccccc3n2Cc2ccc(C#N)cc2)c1O
H3D-005446,CCN(CC)Cc1cccc(c1O)Nc1nc2ccccc2n1Cc1ccc(cc1)C(F)(F)F,2018/05/22,Benzimidazole,CCN(CC)Cc1cccc(Nc2nc3ccccc3n2Cc2ccc(C(F)(F)F)cc2)c1O
H3D-005458,CCN(CC)Cc1cc(ccc1O)NC(=O)/C(=C/1\[C@H](C[C@@]2(C)[C@H]1C[C@@H](O)[C@H]1[C@@]3(C)CC[C@@H](O)[C@@H](C)[C@@H]3CC[C@@]12C)OC(=O)C)CCC=C(C)C |r|,2018/05/22,Fusidic acid,CCN(CC)Cc1cc(NC(=O)/C(CCC=C(C)C)=C2\[C@@H](OC(C)=O)C[C@@]3(C)[C@H]2C[C@@H](O)[C@H]2[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]23C)ccc1O
H3D-005461,C[C@@H]1[C@H](O)CC[C@@]2(C)[C@H]1CC[C@@]1(C)[C@H]2[C@H](O)C[C@H]2/C(=C(\CCC=C(C)C)C(=O)NC3(CC3)c3ccccc3)[C@H](C[C@@]21C)OC(=O)C |r|,2018/05/22,Fusidic acid,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)NC1(c2ccccc2)CC1
H3D-005460,C[C@@H](NC(=O)/C(=C/1\[C@H](C[C@@]2(C)[C@H]1C[C@@H](O)[C@H]1[C@@]3(C)CC[C@@H](O)[C@@H](C)[C@@H]3CC[C@@]12C)OC(=O)C)CCC=C(C)C)c1ccccc1 |r|,2018/05/22,Fusidic acid,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)N[C@H](C)c1ccccc1
H3D-005459,C[C@H](NC(=O)/C(=C/1\[C@H](C[C@@]2(C)[C@H]1C[C@@H](O)[C@H]1[C@@]3(C)CC[C@@H](O)[C@@H](C)[C@@H]3CC[C@@]12C)OC(=O)C)CCC=C(C)C)c1ccccc1 |r|,2018/05/22,Fusidic acid,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)N[C@@H](C)c1ccccc1
